D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.843120126954643,-0.02822696431914697,0,train,20.0,74.0,82.0,46.0,54.0,0.66
0.005,1.057095276242629,-5.769873076544916,-0.1313310057209838,0,train,20.0,74.0,82.0,46.0,54.0,0.662
0.01,1.057095276242629,-5.698384032725951,-0.24083707454765632,0,train,20.0,74.0,82.0,48.0,54.0,0.662
0.05,1.057095276242629,-5.457482118101844,-0.7477892809388292,0,train,24.0,74.0,82.0,46.0,57.99999999999999,0.671
0.1,1.057095276242629,-5.2956135136266775,-1.1955124456894564,0,train,22.0,72.0,80.0,46.0,60.0,0.67
0.15,1.057095276242629,-5.199683269867695,-1.5501579793354923,0,train,22.0,74.0,80.0,48.0,62.0,0.667
0.25,1.057095276242629,-5.104029283883921,-2.063850589186062,0,train,26.0,72.0,78.0,54.0,64.0,0.676
0.35,1.057095276242629,-5.063645798913573,-2.3928965695882662,0,train,26.0,72.0,78.0,56.00000000000001,66.0,0.673
0.5,1.057095276242629,-5.0017171797750635,-2.641755038437575,0,train,28.000000000000004,70.0,78.0,57.99999999999999,62.0,0.67
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.278431362496875,-0.024870539434345095,1,train,26.0,64.0,70.0,44.0,52.0,0.593
0.005,1.3384000668822948,-8.222586587439373,-0.10486623418413375,1,train,28.000000000000004,66.0,70.0,44.0,50.0,0.598
0.01,1.3384000668822948,-8.171083923688187,-0.1866045772297779,1,train,30.0,66.0,70.0,44.0,50.0,0.599
0.05,1.3384000668822948,-7.9195477271489505,-0.6286515963716511,1,train,30.0,66.0,70.0,44.0,52.0,0.604
0.1,1.3384000668822948,-7.717736830096627,-0.9882782838197466,1,train,30.0,66.0,72.0,44.0,54.0,0.611
0.15,1.3384000668822948,-7.543185093349769,-1.26795412879627,1,train,30.0,66.0,72.0,42.0,52.0,0.607
0.25,1.3384000668822948,-7.196570508889072,-1.6972582984491635,1,train,30.0,66.0,72.0,44.0,52.0,0.606
0.35,1.3384000668822948,-6.801063492203651,-2.0035048151021457,1,train,28.000000000000004,66.0,72.0,44.0,50.0,0.606
0.5,1.3384000668822948,-6.24697091663324,-2.2632549799609216,1,train,28.000000000000004,66.0,70.0,40.0,48.0,0.596
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.795780425025987,-0.03431166984236007,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.675
0.005,1.0841709830252952,-5.714055533489227,-0.15916021810559883,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.678
0.01,1.0841709830252952,-5.633096647861086,-0.2917698142847304,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.681
0.05,1.0841709830252952,-5.468576997022343,-0.8483786048551408,2,train,24.0,78.0,86.0,42.0,57.99999999999999,0.695
0.1,1.0841709830252952,-5.45678639261661,-1.244581438145296,2,train,24.0,78.0,86.0,44.0,64.0,0.703
0.15,1.0841709830252952,-5.483768925577343,-1.5291981471800542,2,train,20.0,76.0,86.0,44.0,64.0,0.704
0.25,1.0841709830252952,-5.642020670538756,-1.9153937015310507,2,train,18.0,76.0,86.0,44.0,62.0,0.701
0.35,1.0841709830252952,-5.750032475824365,-2.180298344166767,2,train,16.0,78.0,84.0,42.0,57.99999999999999,0.679
0.5,1.0841709830252952,-5.8208567537236515,-2.3925633802917825,2,train,16.0,74.0,84.0,42.0,56.00000000000001,0.663
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-6.258744097385662,-0.028240881943059112,3,train,26.0,70.0,82.0,48.0,60.0,0.675
0.005,1.072392308729276,-6.198866705233451,-0.12564883755562956,3,train,26.0,70.0,82.0,50.0,60.0,0.676
0.01,1.072392308729276,-6.14237271788988,-0.23013428101516853,3,train,26.0,70.0,82.0,50.0,60.0,0.683
0.05,1.072392308729276,-5.929500059069314,-0.791165826228936,3,train,26.0,74.0,82.0,50.0,64.0,0.693
0.1,1.072392308729276,-5.860981494631688,-1.2232602712306184,3,train,30.0,70.0,84.0,52.0,64.0,0.696
0.15,1.072392308729276,-5.835043783063574,-1.5411114626377846,3,train,30.0,70.0,86.0,50.0,62.0,0.701
0.25,1.072392308729276,-5.815656347818622,-1.9919818226381274,3,train,30.0,74.0,86.0,50.0,62.0,0.704
0.35,1.072392308729276,-5.780827956923506,-2.2785871589138234,3,train,30.0,74.0,86.0,52.0,62.0,0.706
0.5,1.072392308729276,-5.657467416342242,-2.4974427725562567,3,train,28.000000000000004,74.0,84.0,52.0,62.0,0.706
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-6.136179691611616,-0.03447863829401053,4,train,14.000000000000002,62.0,76.0,44.0,57.99999999999999,0.607
0.005,1.0777392328768498,-6.061216799134223,-0.1424311281867703,4,train,18.0,62.0,76.0,44.0,57.99999999999999,0.611
0.01,1.0777392328768498,-5.991197114819446,-0.252472660491232,4,train,20.0,60.0,76.0,44.0,57.99999999999999,0.607
0.05,1.0777392328768498,-5.7807585169881905,-0.7467409714760893,4,train,22.0,64.0,78.0,48.0,56.00000000000001,0.627
0.1,1.0777392328768498,-5.666876165032325,-1.1479943745131311,4,train,24.0,66.0,78.0,50.0,57.99999999999999,0.642
0.15,1.0777392328768498,-5.577514572217125,-1.4675848948258141,4,train,24.0,70.0,78.0,50.0,56.00000000000001,0.645
0.25,1.0777392328768498,-5.411634652525568,-1.936489875478737,4,train,24.0,70.0,78.0,52.0,57.99999999999999,0.661
0.35,1.0777392328768498,-5.279229107308604,-2.258211248121041,4,train,24.0,70.0,78.0,52.0,60.0,0.666
0.5,1.0777392328768498,-5.056784866433335,-2.5443112076111927,4,train,22.0,68.0,78.0,52.0,60.0,0.664
0.0,,,,4,test,28.000000000000004,73.0,80.0,51.0,62.0,0.672
0.001,1.0507891689712907,-5.763491801787148,-0.022148037438509453,5,train,24.0,68.0,82.0,52.0,62.0,0.676
0.005,1.0507891689712907,-5.717943701092537,-0.10473456504748424,5,train,24.0,68.0,82.0,52.0,62.0,0.676
0.01,1.0507891689712907,-5.666147322128035,-0.20279995899935216,5,train,24.0,68.0,82.0,52.0,62.0,0.676
0.05,1.0507891689712907,-5.473334546978085,-0.744323935866966,5,train,26.0,70.0,82.0,52.0,62.0,0.678
0.1,1.0507891689712907,-5.421014293761694,-1.1792189407037657,5,train,28.000000000000004,70.0,82.0,48.0,62.0,0.677
0.15,1.0507891689712907,-5.396402513727911,-1.4946104205316983,5,train,30.0,70.0,80.0,48.0,60.0,0.671
0.25,1.0507891689712907,-5.356500118515199,-1.9312248827984262,5,train,30.0,72.0,80.0,48.0,62.0,0.673
0.35,1.0507891689712907,-5.329411775435051,-2.2167193014199476,5,train,32.0,72.0,78.0,50.0,64.0,0.678
0.5,1.0507891689712907,-5.2000299828324295,-2.4621672456377355,5,train,34.0,68.0,78.0,50.0,66.0,0.674
