D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-230.27645092154526,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.005,1.057095276242629,-230.24888733860357,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.663
0.01,1.057095276242629,-230.21532065548573,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.663
0.05,1.057095276242629,-229.98274803296374,-1.0,0,train,18.0,72.0,82.0,48.0,56.00000000000001,0.667
0.1,1.057095276242629,-229.78294481616453,-1.0,0,train,24.0,74.0,80.0,48.0,64.0,0.673
0.15,1.057095276242629,-229.68400040703796,-1.0,0,train,24.0,74.0,78.0,48.0,62.0,0.674
0.25,1.057095276242629,-229.78251207430648,-1.0,0,train,26.0,76.0,78.0,50.0,64.0,0.679
0.35,1.057095276242629,-230.26016854768898,-1.0,0,train,26.0,76.0,78.0,48.0,60.0,0.67
0.5,1.057095276242629,-231.62429123435865,-1.0,0,train,20.0,72.0,80.0,50.0,56.00000000000001,0.663
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-233.34480576769826,-1.0,1,train,26.0,64.0,70.0,44.0,50.0,0.592
0.005,1.3384000668822948,-233.33712088069612,-1.0,1,train,28.000000000000004,66.0,70.0,44.0,50.0,0.598
0.01,1.3384000668822948,-233.3286020642489,-1.0,1,train,30.0,66.0,70.0,44.0,50.0,0.599
0.05,1.3384000668822948,-233.30356007294517,-1.0,1,train,30.0,66.0,70.0,44.0,54.0,0.607
0.1,1.3384000668822948,-233.37749039208137,-1.0,1,train,30.0,66.0,72.0,42.0,52.0,0.603
0.15,1.3384000668822948,-233.56309763712775,-1.0,1,train,32.0,64.0,70.0,42.0,52.0,0.597
0.25,1.3384000668822948,-234.24336953762824,-1.0,1,train,32.0,66.0,70.0,46.0,50.0,0.6
0.35,1.3384000668822948,-235.29243052383637,-1.0,1,train,30.0,66.0,70.0,44.0,50.0,0.597
0.5,1.3384000668822948,-237.4625587487615,-1.0,1,train,28.000000000000004,62.0,74.0,42.0,46.0,0.576
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-225.98474549789165,-1.0,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.674
0.005,1.0841709830252952,-225.9448218431061,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.677
0.01,1.0841709830252952,-225.89659299572673,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.68
0.05,1.0841709830252952,-225.57833369681367,-1.0,2,train,22.0,78.0,86.0,44.0,62.0,0.702
0.1,1.0841709830252952,-225.34689421776181,-1.0,2,train,20.0,76.0,86.0,46.0,64.0,0.706
0.15,1.0841709830252952,-225.28739225472526,-1.0,2,train,20.0,76.0,86.0,50.0,60.0,0.71
0.25,1.0841709830252952,-225.60573766151214,-1.0,2,train,16.0,78.0,84.0,46.0,52.0,0.676
0.35,1.0841709830252952,-226.38732906071158,-1.0,2,train,14.000000000000002,68.0,82.0,38.0,52.0,0.637
