D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.841931095541257,-0.02972583926991374,0,train,20.0,74.0,82.0,46.0,54.0,0.66
0.005,1.057095276242629,-5.766774473166591,-0.13685268453669613,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.01,1.057095276242629,-5.697532490960199,-0.24827554477038938,0,train,20.0,74.0,82.0,48.0,54.0,0.663
0.05,1.057095276242629,-5.449893580763213,-0.7818133834270501,0,train,22.0,74.0,82.0,46.0,56.00000000000001,0.669
0.1,1.057095276242629,-5.296200948543599,-1.2427657106471064,0,train,22.0,74.0,80.0,48.0,62.0,0.674
0.15,1.057095276242629,-5.183547498045038,-1.6134921928121024,0,train,22.0,74.0,80.0,48.0,62.0,0.672
0.25,1.057095276242629,-5.076243182391419,-2.140140584901313,0,train,28.000000000000004,74.0,78.0,54.0,64.0,0.678
0.35,1.057095276242629,-5.058111983163517,-2.4606707393171128,0,train,32.0,72.0,78.0,56.00000000000001,64.0,0.684
0.5,1.057095276242629,-4.994753404674136,-2.69929847133224,0,train,30.0,70.0,76.0,57.99999999999999,62.0,0.663
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.279494163965673,-0.024313760926481787,1,train,24.0,64.0,70.0,44.0,50.0,0.591
0.005,1.3384000668822948,-8.225068969355322,-0.10303561876729286,1,train,26.0,66.0,70.0,44.0,50.0,0.595
0.01,1.3384000668822948,-8.173773311967453,-0.18481221361460395,1,train,30.0,66.0,70.0,44.0,50.0,0.598
0.05,1.3384000668822948,-7.9264843129054565,-0.6282138095635847,1,train,30.0,66.0,72.0,44.0,52.0,0.604
0.1,1.3384000668822948,-7.723691870715683,-0.9909704609501516,1,train,32.0,66.0,72.0,46.0,54.0,0.611
0.15,1.3384000668822948,-7.542852965720927,-1.2759447240902202,1,train,30.0,66.0,72.0,46.0,54.0,0.613
0.25,1.3384000668822948,-7.194893735295299,-1.7120059707433537,1,train,28.000000000000004,68.0,72.0,44.0,52.0,0.607
0.35,1.3384000668822948,-6.847213034099838,-2.0167982685021064,1,train,26.0,66.0,72.0,44.0,52.0,0.61
0.5,1.3384000668822948,-6.318633927953906,-2.28867706614076,1,train,28.000000000000004,64.0,70.0,40.0,48.0,0.593
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.794988505428062,-0.03547022856561964,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.675
0.005,1.0841709830252952,-5.711751534308494,-0.1637524625034782,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.68
0.01,1.0841709830252952,-5.629225666365254,-0.2982876521041549,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.682
0.05,1.0841709830252952,-5.472441627567963,-0.8540063249689452,2,train,24.0,78.0,86.0,42.0,60.0,0.696
0.1,1.0841709830252952,-5.4641283179351605,-1.2490731526750072,2,train,22.0,78.0,86.0,44.0,62.0,0.702
0.15,1.0841709830252952,-5.495519369994559,-1.5288873087705586,2,train,18.0,78.0,86.0,44.0,60.0,0.7
0.25,1.0841709830252952,-5.661373306871857,-1.91540125026584,2,train,18.0,78.0,86.0,42.0,60.0,0.696
