D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,1.057095276242629,0.48394777163455843,-230.2693582514692,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.662,-5.841745224159723,0.662
0.005,1.057095276242629,0.49301400959583236,-230.21400162621183,-1.0,0,train,24.0,74.0,82.0,50.0,56.00000000000001,0.671,-5.76238018517347,0.671
0.01,1.057095276242629,0.4913771607839837,-230.1469713810369,-1.0,0,train,24.0,74.0,82.0,48.0,56.00000000000001,0.67,-5.6687371284295125,0.67
0.05,1.057095276242629,0.5054511916094814,-229.69377092192283,-1.0,0,train,28.000000000000004,72.0,80.0,48.0,62.0,0.668,-5.402931381466431,0.668
0.1,1.057095276242629,0.4680496497282896,-229.31860857241716,-1.0,0,train,20.0,72.0,78.0,48.0,60.0,0.655,-5.6002688866702215,0.655
0.15,1.057095276242629,0.4522348897298791,-229.13176576741137,-1.0,0,train,20.0,72.0,76.0,42.0,60.0,0.64,-5.994917414469626,0.64
0.25,1.057095276242629,0.43632512196827017,-229.2338567411508,-1.0,0,train,20.0,70.0,76.0,38.0,50.0,0.615,-6.866425274856738,0.615
0.35,1.057095276242629,0.4010922800026451,-229.85095330016892,-1.0,0,train,18.0,60.0,68.0,40.0,48.0,0.559,-7.701517316904443,0.559
0.5,1.057095276242629,0.3862738715594891,-231.52500359916712,-1.0,0,train,20.0,60.0,60.0,38.0,46.0,0.526,-9.038893899916303,0.526
0.0,,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64,,
0.001,1.3384000668822948,0.459412238650336,-233.34212288915805,-1.0,1,train,26.0,64.0,70.0,46.0,52.0,0.592,-8.269130407718137,0.592
0.005,1.3384000668822948,0.4585226745412403,-233.324326439505,-1.0,1,train,26.0,64.0,70.0,46.0,50.0,0.595,-8.177742323816886,0.595
0.01,1.3384000668822948,0.46614338285673307,-233.30453383691355,-1.0,1,train,28.000000000000004,64.0,70.0,46.0,50.0,0.597,-8.082158244966308,0.597
0.05,1.3384000668822948,0.45210235460382614,-233.2385226257745,-1.0,1,train,26.0,62.0,70.0,40.0,54.0,0.592,-7.9798281035528476,0.592
0.1,1.3384000668822948,0.4404161403224237,-233.3610093864825,-1.0,1,train,26.0,60.0,70.0,38.0,48.0,0.565,-8.099814414762818,0.565
