D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.840457397080762,-0.029556628015320524,0,train,20.0,74.0,82.0,46.0,54.0,0.66
0.005,1.057095276242629,-5.760129977742659,-0.13464578501364355,0,train,20.0,74.0,82.0,46.0,54.0,0.662
0.01,1.057095276242629,-5.686289368875278,-0.24435906373279584,0,train,20.0,74.0,82.0,48.0,54.0,0.665
0.05,1.057095276242629,-5.442086591212683,-0.7423463167001927,0,train,22.0,74.0,80.0,48.0,56.00000000000001,0.667
0.1,1.057095276242629,-5.257266261659874,-1.1813764315757254,0,train,24.0,74.0,80.0,50.0,62.0,0.681
0.15,1.057095276242629,-5.1401876999795935,-1.5198092108031334,0,train,24.0,74.0,80.0,50.0,64.0,0.683
0.25,1.057095276242629,-4.986100727294609,-2.0011434690948726,0,train,24.0,72.0,80.0,52.0,68.0,0.683
0.35,1.057095276242629,-4.940282107574084,-2.2959314807700744,0,train,26.0,72.0,78.0,54.0,66.0,0.679
0.5,1.057095276242629,-4.859265136859159,-2.5040833919568857,0,train,36.0,70.0,78.0,56.00000000000001,62.0,0.675
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.279245451440964,-0.024029804881537345,1,train,26.0,64.0,70.0,46.0,50.0,0.592
0.005,1.3384000668822948,-8.225150352991378,-0.09936663976042406,1,train,28.000000000000004,64.0,70.0,46.0,50.0,0.597
0.01,1.3384000668822948,-8.178808669855217,-0.17587683317534025,1,train,30.0,64.0,70.0,46.0,50.0,0.598
0.05,1.3384000668822948,-7.9384503844154395,-0.5851051823134834,1,train,30.0,64.0,70.0,46.0,52.0,0.601
0.1,1.3384000668822948,-7.744100732784292,-0.9133553344384125,1,train,30.0,64.0,70.0,46.0,52.0,0.604
0.15,1.3384000668822948,-7.5660789845964205,-1.171562069404646,1,train,30.0,64.0,70.0,44.0,54.0,0.605
0.25,1.3384000668822948,-7.190996525538755,-1.5692024928425572,1,train,30.0,66.0,70.0,44.0,52.0,0.605
0.35,1.3384000668822948,-6.841075407200896,-1.849573077822341,1,train,26.0,68.0,72.0,44.0,52.0,0.601
0.5,1.3384000668822948,-6.271452349925024,-2.105845309018109,1,train,28.000000000000004,64.0,70.0,42.0,48.0,0.578
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.7916418397968465,-0.03738319865898699,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.674
0.005,1.0841709830252952,-5.700650141044127,-0.1695036169998402,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.678
0.01,1.0841709830252952,-5.611058175683112,-0.3088606466846366,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.683
0.05,1.0841709830252952,-5.421227022395022,-0.8881877680762925,2,train,24.0,78.0,86.0,44.0,57.99999999999999,0.695
0.1,1.0841709830252952,-5.393268294042301,-1.2987127604373023,2,train,24.0,78.0,86.0,46.0,60.0,0.707
0.15,1.0841709830252952,-5.403835428011938,-1.5957854905658095,2,train,22.0,78.0,86.0,46.0,60.0,0.711
0.25,1.0841709830252952,-5.5715162980194295,-1.9910396100093202,2,train,20.0,74.0,86.0,48.0,57.99999999999999,0.701
0.35,1.0841709830252952,-5.685096898879832,-2.26407089834983,2,train,18.0,76.0,86.0,44.0,54.0,0.685
0.5,1.0841709830252952,-5.6861045740540215,-2.5004474193673483,2,train,22.0,74.0,84.0,42.0,50.0,0.653
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-6.2592008649537725,-0.026899364856356956,3,train,26.0,70.0,82.0,48.0,60.0,0.674
0.005,1.072392308729276,-6.197358491457461,-0.12148878585838033,3,train,26.0,70.0,82.0,50.0,60.0,0.679
0.01,1.072392308729276,-6.13993752529735,-0.2199543425880402,3,train,26.0,70.0,82.0,50.0,60.0,0.68
0.05,1.072392308729276,-5.946170247138486,-0.7302973927730717,3,train,28.000000000000004,72.0,84.0,52.0,62.0,0.694
0.1,1.072392308729276,-5.8935286059699274,-1.1165948055077222,3,train,32.0,70.0,84.0,50.0,64.0,0.696
0.15,1.072392308729276,-5.835904303550589,-1.4179679475656486,3,train,30.0,70.0,86.0,50.0,62.0,0.697
0.25,1.072392308729276,-5.7761314138878,-1.8688950543045024,3,train,32.0,70.0,84.0,50.0,62.0,0.694
0.35,1.072392308729276,-5.69122020416188,-2.152292037917023,3,train,32.0,72.0,84.0,48.0,62.0,0.696
0.5,1.072392308729276,-5.509668207646297,-2.364612128216561,3,train,32.0,72.0,82.0,52.0,62.0,0.698
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-6.131617030042331,-0.03759434665119651,4,train,16.0,60.0,74.0,44.0,57.99999999999999,0.595
0.005,1.0777392328768498,-6.0334784865933795,-0.15835722783962125,4,train,18.0,60.0,74.0,44.0,57.99999999999999,0.596
0.01,1.0777392328768498,-5.941845218962975,-0.2770970247982244,4,train,20.0,60.0,74.0,44.0,57.99999999999999,0.598
0.05,1.0777392328768498,-5.684715321821715,-0.7455271211303512,4,train,24.0,60.0,78.0,46.0,56.00000000000001,0.611
0.1,1.0777392328768498,-5.535038750255099,-1.1087322101366575,4,train,24.0,64.0,78.0,46.0,56.00000000000001,0.634
0.15,1.0777392328768498,-5.412475531531099,-1.3981019362784852,4,train,24.0,66.0,78.0,48.0,56.00000000000001,0.64
0.25,1.0777392328768498,-5.197027357612201,-1.8255153749118247,4,train,22.0,70.0,78.0,48.0,56.00000000000001,0.65
0.35,1.0777392328768498,-4.987735929373895,-2.1183803747274794,4,train,20.0,68.0,76.0,48.0,56.00000000000001,0.64
0.5,1.0777392328768498,-4.754967662857053,-2.3462123292882575,4,train,18.0,68.0,76.0,50.0,57.99999999999999,0.643
0.0,,,,4,test,28.000000000000004,73.0,80.0,51.0,62.0,0.672
