D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,1.057095276242629,0.46918496177741675,-230.27262536798253,-0.029364523972264855,0,train,18.0,74.0,82.0,48.0,54.0,0.66,-5.837919770099677,0.66
0.005,1.057095276242629,0.46978163429529074,-230.23113013357528,-0.13148817033499094,0,train,18.0,74.0,82.0,48.0,54.0,0.662,-5.752032692055122,0.662
0.01,1.057095276242629,0.47832821186307356,-230.19289162102612,-0.2327872749447024,0,train,20.0,74.0,82.0,48.0,54.0,0.665,-5.675976431679173,0.665
0.05,1.057095276242629,0.4727583490787319,-230.01911056974348,-0.7630822630634704,0,train,18.0,74.0,84.0,48.0,60.0,0.677,-5.292484212530381,0.677
0.1,1.057095276242629,0.4737283351273846,-230.11439828691263,-1.1741509958851901,0,train,18.0,72.0,82.0,48.0,60.0,0.672,-5.027516952221027,0.673
0.15,1.057095276242629,0.48858798204404885,-230.4144669235771,-1.487185874900448,0,train,22.0,72.0,82.0,48.0,60.0,0.675,-4.887868877947702,0.676
0.25,1.057095276242629,0.49057246363478285,-231.31426777296318,-1.9131364531091102,0,train,22.0,72.0,82.0,44.0,57.99999999999999,0.667,-4.730007010319909,0.667
0.35,1.057095276242629,0.48662262262584915,-232.54871219036448,-2.222240474749965,0,train,24.0,68.0,80.0,48.0,60.0,0.665,-4.553629172187742,0.665
0.5,1.057095276242629,0.4924064481280421,-234.902538528204,-2.465456178981615,0,train,24.0,66.0,80.0,46.0,60.0,0.649,-4.267803871501643,0.649
0.0,,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64,,
0.001,1.3384000668822948,0.45848324688729764,-233.3458957252855,-0.025756299826498658,1,train,26.0,64.0,70.0,44.0,52.0,0.592,-8.278210641700577,0.592
0.005,1.3384000668822948,0.46411284754273263,-233.34630958919877,-0.11651805069530619,1,train,28.000000000000004,64.0,70.0,44.0,50.0,0.592,-8.207111921703437,0.592
0.01,1.3384000668822948,0.4652609546842751,-233.35420733280375,-0.19345170031617603,1,train,28.000000000000004,64.0,70.0,44.0,52.0,0.594,-8.170532846076537,0.594
0.05,1.3384000668822948,0.45963746030357056,-233.56074266430522,-0.5509549283154729,1,train,26.0,64.0,70.0,42.0,54.0,0.597,-8.0601392363489,0.597
0.1,1.3384000668822948,0.45372913197308895,-234.0326065708133,-0.8760504142888896,1,train,26.0,64.0,70.0,40.0,52.0,0.589,-7.9801894010361325,0.589
0.15,1.3384000668822948,0.4501402146635803,-234.6394075828894,-1.1362536905387297,1,train,26.0,62.0,70.0,38.0,52.0,0.583,-7.907980772707962,0.582
0.25,1.3384000668822948,0.4333525638236352,-236.18319403523006,-1.5609520741340543,1,train,26.0,56.00000000000001,66.0,40.0,48.0,0.558,-7.704501061478252,0.557
0.35,1.3384000668822948,0.42910010010919486,-237.97113830462584,-1.8783931420222668,1,train,24.0,57.99999999999999,70.0,38.0,48.0,0.544,-7.443348032187995,0.541
0.5,1.3384000668822948,0.3955669099630852,-241.0121905243536,-2.216700679696431,1,train,18.0,54.0,66.0,32.0,44.0,0.521,-6.854774787658872,0.526
0.0,,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674,,
0.001,1.0841709830252952,0.4728747297204764,-225.98660019992553,-0.04374502837669657,2,train,22.0,72.0,84.0,38.0,57.99999999999999,0.675,-5.7850718591595225,0.675
0.005,1.0841709830252952,0.471902475401417,-225.97208648733044,-0.1920437174426859,2,train,22.0,72.0,84.0,40.0,57.99999999999999,0.678,-5.6858879143706,0.678
0.01,1.0841709830252952,0.4754838911929787,-225.95563048102738,-0.35091135000075757,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.683,-5.581101043486644,0.682
0.05,1.0841709830252952,0.4778654053160602,-226.01985576485907,-1.034429608536013,2,train,20.0,76.0,86.0,44.0,60.0,0.692,-5.388851597853621,0.693
0.1,1.0841709830252952,0.49391493527440916,-226.11447361475842,-1.5196402394795787,2,train,24.0,78.0,86.0,44.0,57.99999999999999,0.695,-5.26447263073812,0.696
0.15,1.0841709830252952,0.49587015746635726,-226.3184423835564,-1.8573701150214086,2,train,22.0,80.0,88.0,46.0,56.00000000000001,0.702,-5.182993408827231,0.702
0.25,1.0841709830252952,0.488525218752848,-227.26189316340393,-2.2918242651934686,2,train,22.0,80.0,88.0,46.0,52.0,0.693,-5.46299344844864,0.692
0.35,1.0841709830252952,0.4764813553495535,-228.56854388354722,-2.6659203459298304,2,train,22.0,70.0,86.0,46.0,50.0,0.668,-5.548737048960199,0.669
0.5,1.0841709830252952,0.4440826810026467,-230.88797703493782,-3.027809257040761,2,train,16.0,68.0,82.0,44.0,50.0,0.634,-5.6641481347805325,0.642
0.0,,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642,,
0.001,1.072392308729276,0.5162481661373426,-213.01631158847331,-0.03522303808230705,3,train,28.000000000000004,70.0,82.0,48.0,60.0,0.674,-6.258542784264234,0.674
0.005,1.072392308729276,0.5183097399212766,-213.0059417815638,-0.1662933970179215,3,train,28.000000000000004,70.0,82.0,50.0,60.0,0.678,-6.188338245859779,0.678
0.01,1.072392308729276,0.5221242878025538,-213.00078982836249,-0.3104683157109974,3,train,28.000000000000004,70.0,82.0,50.0,57.99999999999999,0.681,-6.121909714018372,0.681
0.05,1.072392308729276,0.5423348213895847,-212.9939573073054,-0.9158965954787014,3,train,32.0,74.0,82.0,52.0,64.0,0.702,-6.037336316886625,0.702
0.1,1.072392308729276,0.5473285009219928,-213.50004422545183,-1.4443277988058068,3,train,32.0,74.0,86.0,52.0,60.0,0.704,-6.077263329614212,0.706
0.15,1.072392308729276,0.5437901112739957,-214.06160994705417,-1.8198997498196954,3,train,32.0,74.0,86.0,48.0,62.0,0.701,-6.104240501050264,0.702
0.25,1.072392308729276,0.5196123003230515,-215.39024475725927,-2.261619300744993,3,train,26.0,72.0,84.0,50.0,62.0,0.685,-6.345772890000841,0.693
0.35,1.072392308729276,0.502441365548243,-217.1556178456494,-2.629400101762948,3,train,24.0,72.0,84.0,44.0,60.0,0.671,-6.41062993427483,0.677
0.5,1.072392308729276,0.477625421458454,-220.21250340653847,-2.89060787398779,3,train,22.0,68.0,82.0,42.0,54.0,0.649,-6.544101676706571,0.653
0.0,,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765,,
0.001,1.0777392328768498,0.4233739457333104,-221.1012567737254,-0.052565386859816814,4,train,14.000000000000002,60.0,76.0,44.0,56.00000000000001,0.593,-6.117371322647521,0.593
0.005,1.0777392328768498,0.43813675559045206,-221.08078781951735,-0.21598126730998668,4,train,18.0,60.0,76.0,44.0,56.00000000000001,0.595,-5.980468330086375,0.595
0.01,1.0777392328768498,0.45300898385631894,-221.0667583801675,-0.34407837149747983,4,train,20.0,60.0,78.0,44.0,57.99999999999999,0.597,-5.8916517014923055,0.597
0.05,1.0777392328768498,0.46132620325575374,-221.01269053927686,-0.7430651383696677,4,train,22.0,62.0,78.0,44.0,56.00000000000001,0.611,-5.732905139325341,0.609
0.1,1.0777392328768498,0.45806281432530005,-221.47415598531984,-1.126732205481172,4,train,22.0,64.0,78.0,40.0,54.0,0.61,-5.567185211897362,0.609
0.15,1.0777392328768498,0.4628440279884521,-222.1392594834239,-1.4193525083573337,4,train,22.0,60.0,76.0,44.0,54.0,0.598,-5.509798726917771,0.599
0.25,1.0777392328768498,0.4503517595292395,-223.66932454431708,-1.8423650710959216,4,train,22.0,66.0,72.0,44.0,54.0,0.597,-5.324203533267959,0.597
0.35,1.0777392328768498,0.4465943009096688,-225.5131312149629,-2.2012081544876674,4,train,22.0,64.0,76.0,40.0,50.0,0.594,-4.8902301371323516,0.595
0.5,1.0777392328768498,0.4291693809013941,-228.53298136150104,-2.4095111040320116,4,train,18.0,60.0,74.0,46.0,48.0,0.573,-4.680214330910198,0.584
0.0,,,,,4,test,28.000000000000004,73.0,80.0,51.0,62.0,0.672,,
0.001,1.0507891689712907,0.504177139220652,-219.03459170271688,-0.02083126133260772,5,train,24.0,68.0,82.0,52.0,62.0,0.676,-5.764517857365557,0.676
0.005,1.0507891689712907,0.5040030433961757,-219.06721380709632,-0.09155935801418169,5,train,24.0,68.0,82.0,52.0,62.0,0.675,-5.732426762878222,0.675
0.01,1.0507891689712907,0.5061594068616185,-219.11329071937575,-0.17523748877869033,5,train,24.0,68.0,82.0,52.0,64.0,0.678,-5.695515291673674,0.678
0.05,1.0507891689712907,0.4762839958531375,-219.538587587832,-0.6781872567848201,5,train,20.0,64.0,82.0,50.0,62.0,0.662,-5.606590457924356,0.661
0.1,1.0507891689712907,0.48381692578016144,-220.17832936001966,-1.080729137471292,5,train,22.0,62.0,82.0,52.0,60.0,0.646,-5.551904912071443,0.644
0.15,1.0507891689712907,0.49333080357073955,-220.8454938431693,-1.35496604588476,5,train,24.0,64.0,82.0,52.0,60.0,0.653,-5.537374979479091,0.654
0.25,1.0507891689712907,0.5194275927520833,-222.38104210434872,-1.8072090729826722,5,train,30.0,68.0,82.0,50.0,60.0,0.665,-5.3390095007096114,0.669
0.35,1.0507891689712907,0.4715710526191754,-224.30114938940562,-2.1031930850337637,5,train,26.0,66.0,76.0,50.0,57.99999999999999,0.628,-5.39361974093405,0.625
0.5,1.0507891689712907,0.45245393586314264,-227.4173435157965,-2.4081368988753846,5,train,28.000000000000004,68.0,70.0,46.0,56.00000000000001,0.613,-5.226124190130124,0.613
0.0,,,,,5,test,27.0,71.0,78.0,48.0,56.99999999999999,0.649,,
0.001,1.0219422886430218,0.451000086058452,-227.71838002990742,-0.034469037106147356,6,train,20.0,66.0,78.0,42.0,57.99999999999999,0.629,-4.83379553548882,0.629
0.005,1.0219422886430218,0.4592340681422317,-227.70592383755852,-0.15600346307470472,6,train,22.0,70.0,78.0,42.0,56.00000000000001,0.641,-4.745888677563064,0.641
0.01,1.0219422886430218,0.45993774078234134,-227.69581565917744,-0.2969516391169253,6,train,22.0,74.0,78.0,42.0,56.00000000000001,0.645,-4.654303109381316,0.645
0.05,1.0219422886430218,0.4698703779532994,-227.86657166382486,-0.989263853654833,6,train,24.0,74.0,78.0,42.0,56.00000000000001,0.658,-4.293484234267992,0.658
0.1,1.0219422886430218,0.4697689354168226,-228.27192100521484,-1.4061746168182714,6,train,22.0,74.0,80.0,42.0,52.0,0.66,-4.317388265220182,0.662
0.15,1.0219422886430218,0.4622181536471585,-228.86100523139206,-1.7765088748418747,6,train,22.0,72.0,78.0,44.0,52.0,0.644,-4.3205285901771155,0.649
0.25,1.0219422886430218,0.46407798887618645,-230.2797843220301,-2.2134012243885905,6,train,22.0,68.0,74.0,44.0,52.0,0.629,-4.402756108692176,0.633
0.35,1.0219422886430218,0.4617031211885365,-232.10330271613117,-2.507129025112258,6,train,24.0,70.0,74.0,42.0,54.0,0.635,-4.401338003880474,0.635
0.5,1.0219422886430218,0.44500733341717513,-235.2115664266898,-2.711346676257509,6,train,20.0,70.0,74.0,44.0,50.0,0.628,-4.474428948222672,0.631
0.0,,,,,6,test,23.0,68.0,78.0,52.0,63.0,0.6585,,
0.001,1.2958530170866134,0.42705520565579264,-229.93940368512293,-0.027131500096050955,7,train,16.0,62.0,76.0,40.0,54.0,0.595,-6.335998669883846,0.595
0.005,1.2958530170866134,0.4305446215013181,-229.90370455646178,-0.10321582150032489,7,train,18.0,62.0,76.0,38.0,54.0,0.595,-6.282975190971415,0.595
0.01,1.2958530170866134,0.4310114975097635,-229.86301289050678,-0.18787573422910747,7,train,18.0,64.0,76.0,38.0,56.00000000000001,0.598,-6.232069124585402,0.598
0.05,1.2958530170866134,0.43777674490679513,-229.71566474762875,-0.7477929911400127,7,train,18.0,64.0,76.0,38.0,57.99999999999999,0.613,-5.860173764900782,0.613
0.1,1.2958530170866134,0.457341235587408,-229.81187193274747,-1.1461084320181645,7,train,22.0,66.0,74.0,42.0,57.99999999999999,0.627,-5.660072858464753,0.627
0.15,1.2958530170866134,0.4540871973898875,-229.96749529771614,-1.424190904130387,7,train,20.0,68.0,74.0,44.0,60.0,0.631,-5.407565073127959,0.628
