D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,inf,0.4699569188723464,-230.08812331204186,-0.20137822572838396,0,train,18.0,74.0,82.0,44.0,56.00000000000001,0.665,-5.795633134582155,0.665
0.005,inf,0.46134489386702954,-229.31615425242768,-0.6079526961490769,0,train,16.0,72.0,82.0,48.0,56.00000000000001,0.661,-5.769815005901231,0.662
0.01,inf,0.47537109557217255,-228.4208409490319,-0.816471607157387,0,train,20.0,74.0,80.0,48.0,62.0,0.669,-5.854689855643687,0.671
0.05,inf,0.5182370327225514,-224.50602151240304,-0.9499951915993278,0,train,24.0,74.0,84.0,52.0,60.0,0.684,-6.489148963613046,0.685
0.1,inf,0.5220820234499,-222.91431949392185,-0.9058864123931439,0,train,26.0,66.0,82.0,50.0,56.00000000000001,0.659,-6.612712635407101,0.685
0.15,inf,0.5182773827624747,-222.71784044179896,-0.855559389482414,0,train,26.0,66.0,82.0,50.0,56.00000000000001,0.643,-6.450577301802914,0.685
0.25,inf,0.5245961776774376,-223.9399532068009,-0.7549053436609535,0,train,24.0,66.0,74.0,50.0,57.99999999999999,0.627,-5.913636894735855,0.689
0.35,inf,0.5236916432302695,-226.11284638468192,-0.654251297839493,0,train,26.0,66.0,74.0,50.0,57.99999999999999,0.627,-5.324570846086151,0.685
0.5,inf,0.5208688930135924,-229.76104992566593,-0.5032702291073022,0,train,26.0,64.0,74.0,46.0,54.0,0.615,-4.427227274108997,0.681
0.0,,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64,,
0.001,inf,0.4706704586197882,-233.2256982949436,-0.15485481898195774,1,train,28.000000000000004,64.0,70.0,46.0,52.0,0.599,-8.28435307543001,0.599
0.005,inf,0.4691084982310393,-232.74616028669206,-0.43026983946667874,1,train,28.000000000000004,64.0,70.0,44.0,54.0,0.599,-8.479429223813616,0.599
0.01,inf,0.4663880773002363,-232.2045155733318,-0.5404529914507122,1,train,28.000000000000004,64.0,70.0,42.0,52.0,0.595,-8.771609889742425,0.596
0.05,inf,0.47472049233877,-229.96930868514605,-0.6513887092829223,1,train,30.0,62.0,72.0,40.0,52.0,0.597,-9.4670012738363,0.598
0.1,inf,0.47278711696540954,-229.54415516778292,-0.6171050930048737,1,train,30.0,62.0,74.0,40.0,50.0,0.59,-9.37156089169852,0.593
0.15,inf,0.4729895545787447,-230.07913406045324,-0.5828214767268252,1,train,28.000000000000004,60.0,74.0,36.0,50.0,0.583,-9.034602009961132,0.594
0.25,inf,0.4658474530370957,-232.1345245573476,-0.5142542441707283,1,train,28.000000000000004,60.0,74.0,36.0,50.0,0.582,-8.180124437312614,0.594
0.35,inf,0.4657506915260939,-234.5219892211793,-0.4456870116146311,1,train,28.000000000000004,57.99999999999999,72.0,36.0,48.0,0.576,-7.280248997210516,0.593
0.5,inf,0.4666778432615925,-238.3778330189926,-0.34283616278048545,1,train,28.000000000000004,57.99999999999999,72.0,36.0,48.0,0.578,-5.916739704781287,0.597
0.0,,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674,,
0.001,inf,0.49070363589211213,-225.84373187221414,-0.21691889647158738,2,train,24.0,74.0,84.0,44.0,56.00000000000001,0.681,-5.7880157129457475,0.681
0.005,inf,0.4907885033645586,-225.26079036708816,-0.5969566533584415,2,train,22.0,78.0,86.0,44.0,57.99999999999999,0.692,-5.979418066418084,0.692
0.01,inf,0.5017465180104418,-224.61420993853213,-0.6714756711205105,2,train,24.0,78.0,86.0,44.0,57.99999999999999,0.696,-6.430910617419027,0.697
0.05,inf,0.4733412614660773,-222.727860817849,-0.7081219750273391,2,train,22.0,68.0,80.0,38.0,50.0,0.633,-8.05948193834566,0.669
0.1,inf,0.4679878593063818,-222.8208756576903,-0.680114339444879,2,train,18.0,66.0,76.0,38.0,50.0,0.604,-8.567462715286874,0.658
0.15,inf,0.45739451033608824,-223.58050096162438,-0.6423302094757191,2,train,16.0,64.0,76.0,34.0,46.0,0.579,-8.512682851373343,0.646
0.25,inf,0.4404472421378295,-225.4999526710478,-0.5667619495373993,2,train,14.000000000000002,62.0,74.0,34.0,42.0,0.56,-7.982337669581596,0.636
0.35,inf,0.43938404638946055,-227.53085609685886,-0.4911936895990793,2,train,14.000000000000002,62.0,68.0,34.0,42.0,0.541,-7.347462809766766,0.633
0.5,inf,0.4156723127341961,-230.73281554592208,-0.3778412996915994,2,train,12.0,57.99999999999999,64.0,30.0,42.0,0.509,-6.369358917344593,0.612
0.0,,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642,,
0.001,inf,0.5178293899861973,-212.8606575214454,-0.20303326213609316,3,train,26.0,70.0,82.0,50.0,60.0,0.677,-6.212138678993863,0.677
0.005,inf,0.5268519803754707,-212.31240634949722,-0.5867334933821748,3,train,26.0,70.0,82.0,50.0,62.0,0.687,-6.348680687228037,0.686
0.01,inf,0.5407665356257852,-211.7499494923227,-0.7800304327016139,3,train,28.000000000000004,72.0,86.0,50.0,64.0,0.698,-6.609323491959875,0.696
0.05,inf,0.5384508822814855,-209.73021170175608,-0.9709127664949171,3,train,28.000000000000004,74.0,84.0,52.0,60.0,0.701,-7.940960689966338,0.703
0.1,inf,0.5369256267399309,-209.73568038350695,-0.9198120945741318,3,train,26.0,72.0,84.0,52.0,57.99999999999999,0.691,-8.191827689921965,0.706
0.15,inf,0.5388781647709918,-210.4614547402299,-0.8687114226533467,3,train,26.0,70.0,82.0,52.0,57.99999999999999,0.68,-8.017549507770582,0.702
0.25,inf,0.531496759842421,-212.59050903721294,-0.7665100788117766,3,train,26.0,70.0,80.0,52.0,57.99999999999999,0.668,-7.381480830507223,0.701
0.35,inf,0.5297186748006786,-214.9745546064766,-0.6643087349702064,3,train,26.0,68.0,80.0,52.0,57.99999999999999,0.663,-6.670433196552752,0.698
0.5,inf,0.5336879465103782,-218.79408447635717,-0.511006719207851,3,train,26.0,68.0,78.0,46.0,57.99999999999999,0.652,-5.577894726438541,0.699
0.0,,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765,,
0.001,inf,0.46285941391954777,-220.97259092796332,-0.2036516802182185,4,train,22.0,62.0,76.0,44.0,57.99999999999999,0.615,-6.104357321526168,0.615
0.005,inf,0.4710557874324712,-220.44936797285558,-0.5712465478361858,4,train,24.0,64.0,76.0,46.0,57.99999999999999,0.633,-6.207459026965037,0.632
0.01,inf,0.48260292518300063,-219.9000722906965,-0.7153636916652549,4,train,24.0,68.0,78.0,46.0,57.99999999999999,0.645,-6.47361714387867,0.639
0.05,inf,0.4851822263800618,-218.0385983038846,-0.8936402517687747,4,train,24.0,68.0,76.0,52.0,62.0,0.65,-7.389274153432604,0.652
0.1,inf,0.4858969646419659,-217.88292406471354,-0.9602209503431507,4,train,24.0,64.0,76.0,54.0,62.0,0.633,-7.455580927717573,0.655
0.15,inf,0.4868833467429708,-218.59189412359183,-0.9796075788446026,4,train,24.0,64.0,74.0,54.0,62.0,0.632,-7.305647503725332,0.652
0.25,inf,0.4800669979137227,-220.80421109195694,-0.9490134921053127,4,train,24.0,64.0,74.0,56.00000000000001,62.0,0.63,-6.745218652153481,0.649
0.35,inf,0.49230895301351174,-223.244245219283,-0.9184194053660227,4,train,24.0,64.0,74.0,54.0,62.0,0.63,-6.0839500849700086,0.648
0.5,inf,0.4834971001444081,-227.1324503002519,-0.8725282752570883,4,train,24.0,64.0,74.0,54.0,60.0,0.628,-5.069392344736996,0.642
0.0,,,,,4,test,28.000000000000004,73.0,80.0,51.0,62.0,0.672,,
0.001,inf,0.4880167267096146,-218.93204999294045,-0.17142210623784887,5,train,20.0,66.0,80.0,52.0,60.0,0.656,-5.74065232049998,0.656
0.005,inf,0.4920056071185794,-218.5391651326734,-0.5580911091466455,5,train,22.0,68.0,80.0,52.0,62.0,0.665,-5.848478496476689,0.664
0.01,inf,0.5259512858715913,-218.1289335375998,-0.7645543602340057,5,train,30.0,68.0,82.0,52.0,62.0,0.676,-6.111775147952561,0.68
0.05,inf,0.5210581813668522,-216.4617676543584,-1.102007797085592,5,train,28.000000000000004,68.0,80.0,56.00000000000001,62.0,0.666,-7.0366485409094555,0.676
0.1,inf,0.5051218497567035,-215.9843408076664,-1.422722040165634,5,train,26.0,70.0,78.0,54.0,62.0,0.67,-7.154763715578906,0.668
0.15,inf,0.5137265623115191,-216.33546361166623,-1.7434362832456765,5,train,24.0,70.0,78.0,52.0,62.0,0.667,-6.977962655672493,0.673
0.25,inf,0.507721398574847,-218.11039868710503,-2.3848647694057603,5,train,24.0,70.0,78.0,52.0,60.0,0.666,-6.409593865704868,0.673
0.35,inf,0.5107549843814561,-220.3261638759663,-3.0262932555658453,5,train,24.0,72.0,78.0,50.0,57.99999999999999,0.664,-5.788957812645244,0.677
0.5,inf,0.514735873761332,-223.83844811974862,-3.988435984805971,5,train,24.0,72.0,78.0,48.0,56.00000000000001,0.661,-4.845465334576691,0.68
0.0,,,,,5,test,27.0,71.0,78.0,48.0,56.99999999999999,0.649,,
0.001,inf,0.4689227425365402,-227.58617082952,-0.21565876678843687,6,train,24.0,70.0,80.0,42.0,50.0,0.643,-4.8184152078674485,0.645
0.005,inf,0.47978664622002176,-227.05644406553284,-0.7027155447543484,6,train,28.000000000000004,70.0,80.0,40.0,48.0,0.64,-4.920602096363076,0.64
0.01,inf,0.4996185993741793,-226.41415807139987,-0.9243042899407552,6,train,30.0,70.0,82.0,40.0,52.0,0.648,-5.242419396638621,0.647
0.05,inf,0.5123374399464123,-223.57826354232864,-1.254717750103047,6,train,30.0,66.0,80.0,44.0,54.0,0.647,-6.709759347455672,0.659
0.1,inf,0.5094688028250098,-222.5367321435765,-1.324298868525776,6,train,30.0,64.0,76.0,42.0,46.0,0.608,-7.158169236006237,0.656
0.15,inf,0.5062171393680811,-222.74048876439494,-1.3706530160900054,6,train,30.0,64.0,74.0,42.0,46.0,0.597,-7.100087365201485,0.653
0.25,inf,0.5000372026668405,-224.6700675103746,-1.4633613112184662,6,train,28.000000000000004,64.0,74.0,38.0,46.0,0.592,-6.64211139472687,0.65
0.35,inf,0.501645492516945,-227.23012266561747,-1.5560696063469264,6,train,28.000000000000004,64.0,74.0,38.0,46.0,0.596,-6.099194093643526,0.649
0.5,inf,0.4852253683597422,-231.4732843193779,-1.695132049039617,6,train,24.0,64.0,74.0,38.0,44.0,0.594,-5.258485353828294,0.625
0.0,,,,,6,test,23.0,68.0,78.0,52.0,63.0,0.6585,,
0.001,inf,0.4241443495922323,-229.79853044704672,-0.15832261863513117,7,train,14.000000000000002,64.0,76.0,42.0,54.0,0.6,-6.342316280629922,0.6
0.005,inf,0.4401499413926993,-229.262432919204,-0.5035260364530234,7,train,16.0,66.0,76.0,44.0,57.99999999999999,0.616,-6.462989419176026,0.616
0.01,inf,0.45527418550394055,-228.71313523210816,-0.6720965747749238,7,train,20.0,62.0,76.0,44.0,57.99999999999999,0.627,-6.726815674723316,0.616
0.05,inf,0.4730610048106779,-226.21990723393694,-0.8241878068264041,7,train,22.0,64.0,72.0,52.0,62.0,0.627,-7.545797192445644,0.627
0.1,inf,0.47506837298440435,-225.31205937201747,-0.7835731491362886,7,train,20.0,64.0,72.0,52.0,60.0,0.626,-7.634720365180906,0.628
0.15,inf,0.4744554605818741,-225.44692686474588,-0.7400413075176061,7,train,20.0,64.0,72.0,48.0,57.99999999999999,0.618,-7.424272061372967,0.627
0.25,inf,0.47538445234491244,-227.05394447572507,-0.6529776242802404,7,train,20.0,62.0,72.0,48.0,56.00000000000001,0.614,-6.792747683495972,0.627
0.35,inf,0.47246168310455583,-229.14673231231208,-0.565913941042875,7,train,18.0,62.0,72.0,46.0,56.00000000000001,0.608,-6.108438632241338,0.625
0.5,inf,0.4749555207289267,-232.51280966489483,-0.43531841618682704,7,train,18.0,62.0,72.0,46.0,54.0,0.602,-5.065933870661239,0.622
0.0,,,,,7,test,30.0,77.0,85.0,56.99999999999999,69.0,0.731,,
0.001,inf,0.5694348453210826,-213.6164054470596,-0.1855458814299595,8,train,34.0,78.0,80.0,57.99999999999999,70.0,0.726,-3.4740794894659537,0.726
0.005,inf,0.5568812750360227,-213.2460994949064,-0.47275404109444785,8,train,32.0,78.0,80.0,57.99999999999999,64.0,0.719,-3.8087171582839154,0.719
0.01,inf,0.5611970181309816,-212.8467061664544,-0.6227945717442314,8,train,32.0,80.0,82.0,56.00000000000001,66.0,0.732,-4.30503560659534,0.73
0.05,inf,0.5346279788075131,-211.70179642388098,-0.977347055972358,8,train,28.000000000000004,70.0,82.0,54.0,64.0,0.68,-6.194763560132191,0.693
0.1,inf,0.5312086247544086,-211.9033002397119,-1.2014203481927124,8,train,28.000000000000004,70.0,76.0,52.0,62.0,0.663,-6.72286532387846,0.684
0.15,inf,0.5240950093353866,-212.8262214315203,-1.4145028227889211,8,train,28.000000000000004,70.0,74.0,50.0,62.0,0.651,-6.73231766396548,0.675
0.25,inf,0.5216959436558812,-215.2355566070637,-1.8406677719813398,8,train,26.0,70.0,76.0,48.0,60.0,0.645,-6.372614433503701,0.672
0.35,inf,0.5271998990486346,-217.7742188069702,-2.2668327211737576,8,train,26.0,66.0,76.0,46.0,57.99999999999999,0.635,-5.91866032221893,0.667
0.5,inf,0.5200705440373917,-221.8189644838319,-2.906080144962384,8,train,26.0,62.0,76.0,46.0,57.99999999999999,0.613,-5.2079780767074,0.659
0.0,,,,,8,test,22.0,72.0,79.0,47.0,61.0,0.659,,
0.001,inf,0.584546607896369,-199.69796293791399,-0.16800251932618138,9,train,34.0,76.0,82.0,66.0,70.0,0.732,-5.420050562352464,0.732
0.005,inf,0.5938174019825118,-199.2844783912837,-0.6401087999477851,9,train,36.0,78.0,82.0,64.0,72.0,0.745,-5.565132804191865,0.744
0.01,inf,0.5924350308449862,-198.85399623955627,-0.9811240223113519,9,train,34.0,80.0,84.0,62.0,72.0,0.75,-5.821696872706917,0.746
0.05,inf,0.5824477723906017,-197.34134018186103,-2.0074356627933985,9,train,32.0,80.0,84.0,62.0,70.0,0.75,-7.399977613719668,0.75
0.1,inf,0.5774439524876835,-196.96735047155494,-2.6732541542945203,9,train,22.0,80.0,84.0,54.0,68.0,0.725,-8.172505649470322,0.748
0.15,inf,0.574809814923768,-197.50167271304372,-3.1692350021968485,9,train,20.0,76.0,84.0,52.0,68.0,0.708,-8.290037705173852,0.75
0.25,inf,0.5756025196987286,-199.57171227384111,-4.150845644876069,9,train,20.0,74.0,78.0,48.0,64.0,0.669,-7.851750073124592,0.754
0.35,inf,0.5816463839306786,-201.98630912646556,-5.132456287555291,9,train,18.0,72.0,76.0,48.0,62.0,0.662,-7.252588280913687,0.753
0.5,inf,0.5750613878799884,-205.87871271132462,-6.604872251574122,9,train,18.0,70.0,74.0,48.0,57.99999999999999,0.644,-6.320833530631049,0.739
0.0,,,,,9,test,23.0,73.0,82.0,50.0,60.0,0.6765,,
0.001,inf,0.48358395193659154,-216.6980347225392,-0.1513524474493476,10,train,22.0,70.0,76.0,50.0,57.99999999999999,0.639,-7.326206163366843,0.639
0.005,inf,0.4818736636471955,-216.13788591259436,-0.39138882327622115,10,train,20.0,70.0,76.0,50.0,60.0,0.646,-7.459295378658072,0.645
