D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-230.27485595465336,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66
0.005,1.057095276242629,-230.2410258368245,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.01,1.057095276242629,-230.19987969552753,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.664
0.05,1.057095276242629,-229.9164856099283,-1.0,0,train,18.0,72.0,80.0,46.0,57.99999999999999,0.663
0.1,1.057095276242629,-229.67556212609261,-1.0,0,train,22.0,74.0,80.0,46.0,62.0,0.665
0.15,1.057095276242629,-229.5562971193741,-1.0,0,train,22.0,74.0,78.0,48.0,62.0,0.67
0.25,1.057095276242629,-229.65809306806685,-1.0,0,train,24.0,74.0,78.0,50.0,64.0,0.673
0.35,1.057095276242629,-230.1701542355799,-1.0,0,train,22.0,72.0,78.0,48.0,62.0,0.664
0.5,1.057095276242629,-231.5940687625226,-1.0,0,train,18.0,66.0,78.0,46.0,54.0,0.636
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-233.34607573823874,-1.0,1,train,26.0,64.0,70.0,46.0,50.0,0.591
0.005,1.3384000668822948,-233.34347333189572,-1.0,1,train,28.000000000000004,64.0,70.0,46.0,50.0,0.597
0.01,1.3384000668822948,-233.34131283206958,-1.0,1,train,30.0,64.0,70.0,46.0,50.0,0.6
0.05,1.3384000668822948,-233.36724867492288,-1.0,1,train,30.0,64.0,70.0,44.0,52.0,0.601
0.1,1.3384000668822948,-233.5048703698586,-1.0,1,train,28.000000000000004,64.0,70.0,42.0,52.0,0.596
0.15,1.3384000668822948,-233.75378287053698,-1.0,1,train,28.000000000000004,64.0,70.0,42.0,52.0,0.59
0.25,1.3384000668822948,-234.55808040455042,-1.0,1,train,28.000000000000004,62.0,68.0,44.0,50.0,0.584
0.35,1.3384000668822948,-235.72568675785288,-1.0,1,train,26.0,62.0,68.0,44.0,50.0,0.577
0.5,1.3384000668822948,-238.06062964894645,-1.0,1,train,20.0,57.99999999999999,68.0,40.0,46.0,0.546
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-225.98387205915805,-1.0,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.674
0.005,1.0841709830252952,-225.94043825540547,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.677
0.01,1.0841709830252952,-225.8877896683744,-1.0,2,train,22.0,74.0,84.0,42.0,56.00000000000001,0.683
0.05,1.0841709830252952,-225.53376530329137,-1.0,2,train,22.0,78.0,86.0,46.0,64.0,0.701
0.1,1.0841709830252952,-225.25935760571156,-1.0,2,train,24.0,78.0,86.0,48.0,62.0,0.712
0.15,1.0841709830252952,-225.1597126864356,-1.0,2,train,24.0,76.0,86.0,52.0,60.0,0.705
0.25,1.0841709830252952,-225.40081753786754,-1.0,2,train,22.0,70.0,86.0,44.0,54.0,0.67
0.35,1.0841709830252952,-226.10620918179976,-1.0,2,train,20.0,64.0,82.0,46.0,52.0,0.626
0.5,1.0841709830252952,-227.8202664781679,-1.0,2,train,18.0,57.99999999999999,78.0,40.0,48.0,0.568
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-213.0159033032317,-1.0,3,train,26.0,70.0,82.0,48.0,60.0,0.673
0.005,1.072392308729276,-213.00427579138048,-1.0,3,train,26.0,70.0,82.0,50.0,60.0,0.677
0.01,1.072392308729276,-212.99147902440504,-1.0,3,train,26.0,70.0,82.0,50.0,60.0,0.679
0.05,1.072392308729276,-212.95606323804046,-1.0,3,train,26.0,70.0,86.0,50.0,62.0,0.686
0.1,1.072392308729276,-213.06575904729849,-1.0,3,train,32.0,70.0,82.0,52.0,62.0,0.689
0.15,1.072392308729276,-213.32415218705958,-1.0,3,train,32.0,70.0,84.0,52.0,62.0,0.691
0.25,1.072392308729276,-214.2033142895817,-1.0,3,train,30.0,68.0,84.0,56.00000000000001,62.0,0.683
