D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-230.2751290458207,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.005,1.057095276242629,-230.24238071519318,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.664
0.01,1.057095276242629,-230.20256200917058,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.668
0.05,1.057095276242629,-229.92869259149631,-1.0,0,train,20.0,72.0,80.0,48.0,60.0,0.67
0.1,1.057095276242629,-229.6970828508773,-1.0,0,train,22.0,76.0,80.0,44.0,62.0,0.67
0.15,1.057095276242629,-229.58530717769864,-1.0,0,train,22.0,76.0,78.0,46.0,66.0,0.679
0.25,1.057095276242629,-229.7020150559364,-1.0,0,train,28.000000000000004,74.0,78.0,50.0,64.0,0.678
0.35,1.057095276242629,-230.2349548300693,-1.0,0,train,26.0,72.0,78.0,50.0,56.00000000000001,0.666
0.5,1.057095276242629,-231.70693036653898,-1.0,0,train,24.0,70.0,80.0,50.0,56.00000000000001,0.653
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-233.3449682162939,-1.0,1,train,28.000000000000004,64.0,70.0,46.0,50.0,0.594
0.005,1.3384000668822948,-233.33786167351988,-1.0,1,train,28.000000000000004,66.0,70.0,46.0,50.0,0.598
0.01,1.3384000668822948,-233.32990787586576,-1.0,1,train,30.0,66.0,70.0,46.0,50.0,0.599
0.05,1.3384000668822948,-233.30375168019083,-1.0,1,train,30.0,66.0,70.0,46.0,52.0,0.605
0.1,1.3384000668822948,-233.3662494217821,-1.0,1,train,30.0,66.0,70.0,44.0,52.0,0.603
0.15,1.3384000668822948,-233.5361372353855,-1.0,1,train,28.000000000000004,64.0,70.0,44.0,52.0,0.599
0.25,1.3384000668822948,-234.19228184853748,-1.0,1,train,26.0,64.0,70.0,44.0,50.0,0.591
0.35,1.3384000668822948,-235.23742948963772,-1.0,1,train,24.0,60.0,70.0,40.0,48.0,0.568
0.5,1.3384000668822948,-237.4300441211065,-1.0,1,train,22.0,57.99999999999999,70.0,38.0,44.0,0.544
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-225.98303481266083,-1.0,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.675
0.005,1.0841709830252952,-225.9362858219024,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.679
0.01,1.0841709830252952,-225.879569057284,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.683
0.05,1.0841709830252952,-225.49595465571934,-1.0,2,train,24.0,78.0,86.0,44.0,60.0,0.704
0.1,1.0841709830252952,-225.19167326951293,-1.0,2,train,22.0,78.0,86.0,48.0,62.0,0.713
0.15,1.0841709830252952,-225.07009647784167,-1.0,2,train,20.0,78.0,86.0,50.0,62.0,0.709
0.25,1.0841709830252952,-225.29038473476086,-1.0,2,train,16.0,76.0,84.0,52.0,57.99999999999999,0.687
0.35,1.0841709830252952,-225.99789306146937,-1.0,2,train,16.0,68.0,80.0,44.0,56.00000000000001,0.635
0.5,1.0841709830252952,-227.7326980812033,-1.0,2,train,14.000000000000002,62.0,78.0,38.0,50.0,0.588
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
