D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.841943876308928,-0.028215578603101286,0,train,18.0,74.0,82.0,48.0,54.0,0.66
0.005,1.057095276242629,-5.772653747546477,-0.12295914331270573,0,train,18.0,74.0,82.0,48.0,54.0,0.66
0.01,1.057095276242629,-5.706385302356347,-0.22330848228344266,0,train,20.0,74.0,82.0,48.0,54.0,0.663
0.05,1.057095276242629,-5.463548263336574,-0.7129856717707004,0,train,16.0,74.0,80.0,48.0,60.0,0.666
0.1,1.057095276242629,-5.300756373509617,-1.1433445784936778,0,train,16.0,74.0,82.0,48.0,62.0,0.674
0.15,1.057095276242629,-5.179646391374422,-1.4939625284878812,0,train,18.0,74.0,82.0,48.0,62.0,0.678
0.25,1.057095276242629,-5.035338878018215,-2.010962655737466,0,train,24.0,74.0,82.0,48.0,57.99999999999999,0.677
0.35,1.057095276242629,-4.971762488953417,-2.378165192432926,0,train,28.000000000000004,72.0,82.0,50.0,56.00000000000001,0.673
0.5,1.057095276242629,-4.927472202992686,-2.6495332427919127,0,train,30.0,70.0,80.0,50.0,57.99999999999999,0.657
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.282292108868193,-0.024059973278352558,1,train,26.0,64.0,70.0,44.0,50.0,0.59
0.005,1.3384000668822948,-8.231466992154443,-0.10296330845320964,1,train,26.0,64.0,70.0,44.0,50.0,0.59
0.01,1.3384000668822948,-8.200540382996026,-0.17593916860249517,1,train,28.000000000000004,64.0,70.0,44.0,50.0,0.589
0.05,1.3384000668822948,-8.083791292085492,-0.5456147908589498,1,train,30.0,64.0,70.0,40.0,52.0,0.593
0.1,1.3384000668822948,-7.959682413675821,-0.8820381364118434,1,train,30.0,64.0,70.0,40.0,52.0,0.591
0.15,1.3384000668822948,-7.813452764871536,-1.174659300853187,1,train,28.000000000000004,62.0,70.0,40.0,52.0,0.585
0.25,1.3384000668822948,-7.548100641504735,-1.646161586675153,1,train,28.000000000000004,62.0,68.0,42.0,52.0,0.576
0.35,1.3384000668822948,-7.249419579271437,-1.9874178501746884,1,train,26.0,57.99999999999999,68.0,44.0,50.0,0.573
0.5,1.3384000668822948,-6.7170569622029745,-2.315861393143709,1,train,26.0,60.0,68.0,42.0,48.0,0.562
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.790831822838099,-0.03938682230974364,2,train,22.0,72.0,84.0,38.0,57.99999999999999,0.672
0.005,1.0841709830252952,-5.697713193016478,-0.17797104942079095,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.678
0.01,1.0841709830252952,-5.596145227408349,-0.3306976451876954,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.679
0.05,1.0841709830252952,-5.44278565576267,-0.9738072421864037,2,train,22.0,78.0,86.0,44.0,64.0,0.698
0.1,1.0841709830252952,-5.450275177706515,-1.4133300450016353,2,train,24.0,78.0,86.0,48.0,60.0,0.705
0.15,1.0841709830252952,-5.472314713857992,-1.7306091587707446,2,train,22.0,78.0,86.0,48.0,57.99999999999999,0.701
0.25,1.0841709830252952,-5.728396809749388,-2.1757338662848276,2,train,20.0,74.0,86.0,44.0,54.0,0.68
0.35,1.0841709830252952,-5.870634162364689,-2.5157960061210978,2,train,18.0,70.0,84.0,44.0,50.0,0.65
0.5,1.0841709830252952,-6.0160109524465195,-2.7908524623689113,2,train,20.0,64.0,80.0,40.0,48.0,0.611
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-6.259225272083025,-0.030685655547235458,3,train,26.0,70.0,82.0,48.0,60.0,0.675
0.005,1.072392308729276,-6.191680116345353,-0.14610845352162188,3,train,26.0,70.0,82.0,50.0,60.0,0.676
0.01,1.072392308729276,-6.124471863207036,-0.2720226782140772,3,train,26.0,70.0,82.0,50.0,60.0,0.681
0.05,1.072392308729276,-5.972155437402683,-0.8473799887596227,3,train,30.0,72.0,84.0,52.0,60.0,0.696
0.1,1.072392308729276,-6.005146972432326,-1.276708605865927,3,train,30.0,72.0,86.0,50.0,60.0,0.696
0.15,1.072392308729276,-6.046540201866955,-1.5901939413327755,3,train,30.0,74.0,86.0,50.0,60.0,0.698
0.25,1.072392308729276,-6.2284245541255085,-2.0038707327612455,3,train,30.0,72.0,86.0,50.0,60.0,0.7
0.35,1.072392308729276,-6.221350570123143,-2.3537081325074016,3,train,28.000000000000004,72.0,86.0,50.0,60.0,0.694
0.5,1.072392308729276,-6.260681275601841,-2.6489204900383916,3,train,26.0,72.0,84.0,50.0,57.99999999999999,0.681
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-6.125958135138098,-0.04299853800856577,4,train,14.000000000000002,60.0,74.0,44.0,57.99999999999999,0.593
0.005,1.0777392328768498,-6.009329235546629,-0.18264338078313794,4,train,18.0,60.0,74.0,44.0,57.99999999999999,0.596
0.01,1.0777392328768498,-5.909501551025558,-0.3105872320118808,4,train,18.0,60.0,76.0,44.0,57.99999999999999,0.598
0.05,1.0777392328768498,-5.658871755245375,-0.745355809453765,4,train,20.0,66.0,78.0,44.0,56.00000000000001,0.628
0.1,1.0777392328768498,-5.558428511930985,-1.075133516469861,4,train,20.0,68.0,78.0,46.0,56.00000000000001,0.636
0.15,1.0777392328768498,-5.481885778712237,-1.3393667802726636,4,train,20.0,66.0,78.0,48.0,56.00000000000001,0.634
0.25,1.0777392328768498,-5.268363411636248,-1.7330496779079048,4,train,22.0,66.0,74.0,46.0,56.00000000000001,0.615
