D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.8417934347887055,-0.027894090162029588,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.005,1.057095276242629,-5.763615037601688,-0.1278918518886407,0,train,20.0,74.0,82.0,46.0,54.0,0.662
0.01,1.057095276242629,-5.686714385371311,-0.23586016783402486,0,train,20.0,74.0,82.0,46.0,54.0,0.663
0.05,1.057095276242629,-5.469512698753338,-0.6915168684000472,0,train,20.0,74.0,82.0,44.0,57.99999999999999,0.667
0.1,1.057095276242629,-5.315850062743046,-1.0996657061414274,0,train,18.0,74.0,80.0,44.0,62.0,0.669
0.15,1.057095276242629,-5.214151475589246,-1.4221546584983014,0,train,16.0,74.0,80.0,46.0,62.0,0.672
0.25,1.057095276242629,-5.076369469434173,-1.896979515094497,0,train,20.0,74.0,80.0,50.0,64.0,0.667
0.35,1.057095276242629,-4.9909190609356795,-2.227253052434779,0,train,22.0,70.0,76.0,50.0,64.0,0.654
0.5,1.057095276242629,-4.9074073642022915,-2.4610687026568767,0,train,22.0,68.0,76.0,52.0,60.0,0.652
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.28102668512021,-0.022264768344499777,1,train,26.0,64.0,70.0,44.0,50.0,0.59
0.005,1.3384000668822948,-8.229653508451817,-0.09491863287584101,1,train,26.0,64.0,70.0,44.0,50.0,0.593
0.01,1.3384000668822948,-8.188395388567987,-0.1665145818348606,1,train,28.000000000000004,64.0,70.0,44.0,50.0,0.593
0.05,1.3384000668822948,-7.995960621271798,-0.5373005461236754,1,train,30.0,64.0,70.0,42.0,52.0,0.598
0.1,1.3384000668822948,-7.8069070987155555,-0.8630328564850072,1,train,30.0,64.0,70.0,44.0,54.0,0.603
0.15,1.3384000668822948,-7.6193771627219125,-1.1277014796111906,1,train,28.000000000000004,64.0,70.0,42.0,52.0,0.594
0.25,1.3384000668822948,-7.224143675573228,-1.518763319033322,1,train,28.000000000000004,62.0,70.0,42.0,52.0,0.592
0.35,1.3384000668822948,-6.864322885448622,-1.7782958626428818,1,train,26.0,64.0,70.0,44.0,52.0,0.587
0.5,1.3384000668822948,-6.289639427596273,-2.0075106894014176,1,train,24.0,62.0,68.0,42.0,48.0,0.568
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.790211348011246,-0.038525209682796935,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.675
0.005,1.0841709830252952,-5.692772580045161,-0.17628045238868906,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.68
0.01,1.0841709830252952,-5.599606712015624,-0.31920369062463416,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.684
0.05,1.0841709830252952,-5.409545637814216,-0.9219549240747898,2,train,22.0,78.0,86.0,44.0,60.0,0.699
0.1,1.0841709830252952,-5.379337505375905,-1.3440085400288186,2,train,24.0,78.0,86.0,46.0,57.99999999999999,0.702
0.15,1.0841709830252952,-5.389839070033283,-1.654969546509112,2,train,26.0,78.0,86.0,50.0,57.99999999999999,0.706
0.25,1.0841709830252952,-5.545507640349226,-2.0817847436904806,2,train,22.0,76.0,88.0,46.0,56.00000000000001,0.696
0.35,1.0841709830252952,-5.656521343979293,-2.389309592367173,2,train,20.0,74.0,86.0,42.0,54.0,0.668
0.5,1.0841709830252952,-5.700366986270574,-2.6441172352048232,2,train,20.0,66.0,84.0,46.0,52.0,0.642
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-6.2612778547250425,-0.02667284649492079,3,train,26.0,70.0,82.0,48.0,60.0,0.673
0.005,1.072392308729276,-6.206298704627719,-0.12105556645353724,3,train,26.0,70.0,82.0,50.0,60.0,0.673
0.01,1.072392308729276,-6.154916263049851,-0.22181564966650397,3,train,26.0,70.0,82.0,50.0,60.0,0.675
0.05,1.072392308729276,-5.995043167043007,-0.7359384799729778,3,train,28.000000000000004,72.0,84.0,52.0,60.0,0.688
0.1,1.072392308729276,-5.98195393115689,-1.136721465689225,3,train,30.0,70.0,84.0,52.0,60.0,0.69
0.15,1.072392308729276,-5.953973244812411,-1.4515290134134415,3,train,32.0,70.0,84.0,50.0,62.0,0.691
0.25,1.072392308729276,-5.975243598681933,-1.8972386347513461,3,train,32.0,70.0,84.0,54.0,62.0,0.696
0.35,1.072392308729276,-5.934075311645975,-2.224852094337521,3,train,32.0,70.0,84.0,54.0,62.0,0.693
0.5,1.072392308729276,-5.7931264692964834,-2.5011341520655193,3,train,28.000000000000004,68.0,82.0,52.0,62.0,0.681
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-6.124136818448099,-0.043524260053006816,4,train,14.000000000000002,60.0,74.0,44.0,57.99999999999999,0.593
0.005,1.0777392328768498,-6.00236122935537,-0.18464093304758117,4,train,18.0,60.0,74.0,44.0,57.99999999999999,0.596
0.01,1.0777392328768498,-5.896764324957146,-0.31565184453641126,4,train,18.0,60.0,74.0,44.0,57.99999999999999,0.598
0.05,1.0777392328768498,-5.637173063644935,-0.7814867563461158,4,train,24.0,60.0,76.0,46.0,56.00000000000001,0.611
0.1,1.0777392328768498,-5.484285016676341,-1.1417159459615953,4,train,24.0,64.0,78.0,48.0,56.00000000000001,0.626
0.15,1.0777392328768498,-5.404246891091394,-1.4132253308945018,4,train,24.0,68.0,76.0,50.0,56.00000000000001,0.642
