D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,1.057095276242629,0.47546859548989034,-230.27512904582065,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661,-5.8411215587221275,0.661
0.005,1.057095276242629,0.4767905107016493,-230.24238071519343,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.664,-5.763606634353918,0.664
0.01,1.057095276242629,0.47833665234472306,-230.20256200917066,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.668,-5.688994368092157,0.668
0.05,1.057095276242629,0.47327623808876146,-229.92869259149631,-1.0,0,train,20.0,72.0,80.0,48.0,60.0,0.67,-5.529459654153168,0.67
0.1,1.057095276242629,0.4720913985883115,-229.69708285087717,-1.0,0,train,22.0,76.0,80.0,44.0,62.0,0.67,-5.588076119068814,0.668
0.15,1.057095276242629,0.4797724765402439,-229.5853071776987,-1.0,0,train,22.0,76.0,78.0,46.0,66.0,0.679,-5.816209934286102,0.678
0.25,1.057095276242629,0.5187193745405952,-229.7020150559365,-1.0,0,train,28.000000000000004,74.0,78.0,50.0,64.0,0.678,-6.4785323917571604,0.684
0.35,1.057095276242629,0.512344679038581,-230.23495483006937,-1.0,0,train,26.0,72.0,78.0,50.0,56.00000000000001,0.666,-7.273936671841925,0.683
0.5,1.057095276242629,0.5031889698894155,-231.7069303665388,-1.0,0,train,24.0,70.0,80.0,50.0,56.00000000000001,0.653,-8.509180278115627,0.674
0.0,,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64,,
0.001,1.3384000668822948,0.46747500603269954,-233.3449682162939,-1.0,1,train,28.000000000000004,64.0,70.0,46.0,50.0,0.594,-8.276862320341575,0.594
0.005,1.3384000668822948,0.46741724813353885,-233.3378616735198,-1.0,1,train,28.000000000000004,66.0,70.0,46.0,50.0,0.598,-8.221832490692387,0.598
0.01,1.3384000668822948,0.47479865306210967,-233.32990787586573,-1.0,1,train,30.0,66.0,70.0,46.0,50.0,0.599,-8.17078174483531,0.599
0.05,1.3384000668822948,0.47856461956896884,-233.30375168019071,-1.0,1,train,30.0,66.0,70.0,46.0,52.0,0.605,-8.046140332086358,0.605
0.1,1.3384000668822948,0.4760937417777842,-233.36624942178204,-1.0,1,train,30.0,66.0,70.0,44.0,52.0,0.603,-8.115566863892079,0.606
0.15,1.3384000668822948,0.4718388106520696,-233.53613723538533,-1.0,1,train,28.000000000000004,64.0,70.0,44.0,52.0,0.599,-8.247648853220285,0.601
