D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-230.27339755848712,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.005,1.057095276242629,-230.2337574194313,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.664
0.01,1.057095276242629,-230.18539956568273,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.668
0.05,1.057095276242629,-229.8460140938657,-1.0,0,train,20.0,72.0,82.0,46.0,62.0,0.672
0.1,1.057095276242629,-229.53853266841696,-1.0,0,train,22.0,74.0,78.0,48.0,64.0,0.674
0.15,1.057095276242629,-229.3563790158868,-1.0,0,train,24.0,76.0,78.0,50.0,66.0,0.684
0.25,1.057095276242629,-229.34631484409095,-1.0,0,train,30.0,76.0,78.0,50.0,60.0,0.683
0.35,1.057095276242629,-229.77067769934925,-1.0,0,train,28.000000000000004,74.0,78.0,50.0,57.99999999999999,0.673
0.5,1.057095276242629,-231.1152068470557,-1.0,0,train,18.0,72.0,80.0,44.0,62.0,0.66
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-233.34615640245616,-1.0,1,train,26.0,64.0,70.0,44.0,50.0,0.591
0.005,1.3384000668822948,-233.34381030630382,-1.0,1,train,28.000000000000004,66.0,70.0,44.0,50.0,0.597
0.01,1.3384000668822948,-233.34182177608716,-1.0,1,train,30.0,66.0,70.0,44.0,50.0,0.598
0.05,1.3384000668822948,-233.3634520837242,-1.0,1,train,30.0,66.0,72.0,44.0,54.0,0.606
0.1,1.3384000668822948,-233.48335338139105,-1.0,1,train,30.0,66.0,70.0,42.0,52.0,0.605
0.15,1.3384000668822948,-233.704633695723,-1.0,1,train,30.0,64.0,72.0,42.0,52.0,0.603
0.25,1.3384000668822948,-234.4386643621311,-1.0,1,train,28.000000000000004,68.0,70.0,42.0,50.0,0.595
0.35,1.3384000668822948,-235.5303127663081,-1.0,1,train,28.000000000000004,64.0,70.0,42.0,48.0,0.582
0.5,1.3384000668822948,-237.75383596195132,-1.0,1,train,28.000000000000004,57.99999999999999,76.0,40.0,46.0,0.568
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-225.9838567336205,-1.0,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.674
0.005,1.0841709830252952,-225.94035430073166,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.678
0.01,1.0841709830252952,-225.8876043056079,-1.0,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.683
0.05,1.0841709830252952,-225.53229330719702,-1.0,2,train,22.0,78.0,86.0,42.0,64.0,0.699
0.1,1.0841709830252952,-225.2561656741726,-1.0,2,train,20.0,78.0,86.0,46.0,62.0,0.707
0.15,1.0841709830252952,-225.15729879922227,-1.0,2,train,16.0,74.0,86.0,48.0,64.0,0.705
0.25,1.0841709830252952,-225.41522349956404,-1.0,2,train,16.0,76.0,82.0,42.0,52.0,0.664
0.35,1.0841709830252952,-226.15605791320363,-1.0,2,train,16.0,66.0,82.0,42.0,50.0,0.623
0.5,1.0841709830252952,-227.93602678809023,-1.0,2,train,18.0,64.0,74.0,40.0,50.0,0.584
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-213.01390234242373,-1.0,3,train,28.000000000000004,70.0,82.0,48.0,60.0,0.674
0.005,1.072392308729276,-212.99421594989786,-1.0,3,train,28.000000000000004,70.0,82.0,50.0,60.0,0.681
0.01,1.072392308729276,-212.97122946548657,-1.0,3,train,28.000000000000004,70.0,82.0,50.0,60.0,0.685
0.05,1.072392308729276,-212.85113426783047,-1.0,3,train,32.0,70.0,84.0,52.0,64.0,0.695
0.1,1.072392308729276,-212.85368248159247,-1.0,3,train,32.0,72.0,86.0,52.0,64.0,0.704
0.15,1.072392308729276,-213.01198895107973,-1.0,3,train,32.0,72.0,86.0,50.0,62.0,0.706
0.25,1.072392308729276,-213.72796854795652,-1.0,3,train,30.0,72.0,86.0,52.0,60.0,0.708
0.35,1.072392308729276,-214.87169106566893,-1.0,3,train,26.0,76.0,84.0,48.0,57.99999999999999,0.7
0.5,1.072392308729276,-217.19595059311843,-1.0,3,train,24.0,74.0,84.0,44.0,57.99999999999999,0.685
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-221.10226398300742,-1.0,4,train,16.0,62.0,76.0,44.0,57.99999999999999,0.609
0.005,1.0777392328768498,-221.08839444971323,-1.0,4,train,20.0,62.0,76.0,44.0,57.99999999999999,0.61
