D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.057095276242629,-5.843880628517848,-0.0274100413329656,0,train,20.0,74.0,82.0,46.0,54.0,0.661
0.005,1.057095276242629,-5.772736916912279,-0.12778669206557017,0,train,20.0,74.0,82.0,46.0,54.0,0.662
0.01,1.057095276242629,-5.702656955668454,-0.2348597577062309,0,train,20.0,74.0,82.0,48.0,54.0,0.663
0.05,1.057095276242629,-5.456079554665032,-0.7443636746365787,0,train,22.0,74.0,82.0,48.0,57.99999999999999,0.669
0.1,1.057095276242629,-5.3020191681485835,-1.188878984074573,0,train,22.0,72.0,82.0,50.0,60.0,0.667
0.15,1.057095276242629,-5.208035658245358,-1.5409967544981746,0,train,26.0,74.0,80.0,54.0,60.0,0.668
0.25,1.057095276242629,-5.1132786513012,-2.051470808883807,0,train,26.0,72.0,78.0,54.0,62.0,0.669
0.35,1.057095276242629,-5.079962870482589,-2.3783095384626107,0,train,26.0,70.0,78.0,54.0,66.0,0.67
0.5,1.057095276242629,-5.05412295286527,-2.629889975473659,0,train,30.0,70.0,76.0,56.00000000000001,60.0,0.657
0.0,,,,0,test,19.0,68.0,77.0,47.0,61.0,0.64
0.001,1.3384000668822948,-8.278330275086857,-0.025190109109388775,1,train,24.0,64.0,70.0,44.0,50.0,0.591
0.005,1.3384000668822948,-8.223965177575087,-0.10557393051929649,1,train,28.000000000000004,66.0,70.0,44.0,50.0,0.597
0.01,1.3384000668822948,-8.172185419915609,-0.18869610014381058,1,train,30.0,66.0,70.0,44.0,50.0,0.599
0.05,1.3384000668822948,-7.918152920688015,-0.643063842350175,1,train,30.0,66.0,70.0,44.0,52.0,0.603
0.1,1.3384000668822948,-7.713880206474596,-1.0113238287183035,1,train,32.0,66.0,72.0,44.0,54.0,0.608
0.15,1.3384000668822948,-7.543887209722766,-1.2978668523157777,1,train,32.0,66.0,72.0,44.0,52.0,0.607
0.25,1.3384000668822948,-7.226193256781463,-1.7436355870246252,1,train,34.0,64.0,72.0,44.0,52.0,0.607
0.35,1.3384000668822948,-6.893680823160425,-2.0606893404220057,1,train,30.0,64.0,72.0,44.0,52.0,0.604
0.5,1.3384000668822948,-6.3713590946067,-2.3474491276884315,1,train,28.000000000000004,66.0,70.0,44.0,50.0,0.605
0.0,,,,1,test,21.0,71.0,83.0,48.0,59.0,0.674
0.001,1.0841709830252952,-5.795606252093182,-0.03452222322679532,2,train,22.0,74.0,84.0,38.0,57.99999999999999,0.675
0.005,1.0841709830252952,-5.714659212063928,-0.15940967969520423,2,train,22.0,74.0,84.0,40.0,57.99999999999999,0.678
0.01,1.0841709830252952,-5.635366289223648,-0.29145928483049255,2,train,22.0,74.0,84.0,42.0,57.99999999999999,0.681
0.05,1.0841709830252952,-5.468774764871955,-0.8452783443824725,2,train,24.0,78.0,86.0,42.0,60.0,0.696
0.1,1.0841709830252952,-5.464175321819988,-1.2437902904733307,2,train,22.0,78.0,86.0,44.0,62.0,0.702
0.15,1.0841709830252952,-5.512595189324183,-1.5273005631213938,2,train,22.0,76.0,86.0,46.0,62.0,0.707
0.25,1.0841709830252952,-5.663987741955886,-1.927088069776684,2,train,18.0,76.0,86.0,46.0,56.00000000000001,0.694
0.35,1.0841709830252952,-5.797825827914376,-2.1932117885915425,2,train,14.000000000000002,78.0,84.0,42.0,56.00000000000001,0.676
0.5,1.0841709830252952,-5.873712279891644,-2.4167454927013923,2,train,14.000000000000002,72.0,82.0,40.0,50.0,0.65
0.0,,,,2,test,19.0,70.0,78.0,48.0,56.99999999999999,0.642
0.001,1.072392308729276,-6.260085565057308,-0.0269653528924763,3,train,26.0,70.0,82.0,48.0,60.0,0.673
0.005,1.072392308729276,-6.203284455884004,-0.12143346520978149,3,train,26.0,70.0,82.0,50.0,60.0,0.678
0.01,1.072392308729276,-6.150518784211724,-0.22179409288879698,3,train,26.0,70.0,82.0,50.0,60.0,0.68
0.05,1.072392308729276,-5.95990836784416,-0.7692936215139872,3,train,28.000000000000004,72.0,82.0,50.0,62.0,0.687
0.1,1.072392308729276,-5.894620338376561,-1.200613025334922,3,train,28.000000000000004,70.0,84.0,50.0,64.0,0.69
0.15,1.072392308729276,-5.888017485128187,-1.5155233231033785,3,train,30.0,70.0,86.0,50.0,62.0,0.696
0.25,1.072392308729276,-5.8823144854511655,-1.9747119202367254,3,train,30.0,70.0,86.0,52.0,62.0,0.699
0.35,1.072392308729276,-5.852225719133599,-2.2709709398926186,3,train,28.000000000000004,70.0,84.0,54.0,62.0,0.695
0.5,1.072392308729276,-5.684584343667307,-2.5072755506078934,3,train,30.0,74.0,82.0,54.0,62.0,0.7
0.0,,,,3,test,26.0,73.0,81.0,50.0,61.0,0.6765
0.001,1.0777392328768498,-6.138423145853319,-0.03254793296222765,4,train,14.000000000000002,62.0,76.0,44.0,57.99999999999999,0.607
0.005,1.0777392328768498,-6.066240402562493,-0.1381333844596571,4,train,20.0,62.0,76.0,44.0,57.99999999999999,0.612
0.01,1.0777392328768498,-5.994086294240207,-0.24864086079468728,4,train,20.0,62.0,76.0,44.0,57.99999999999999,0.612
0.05,1.0777392328768498,-5.766040411624192,-0.748098200145097,4,train,22.0,62.0,78.0,48.0,56.00000000000001,0.624
0.1,1.0777392328768498,-5.636302548694266,-1.1533483191703877,4,train,24.0,62.0,78.0,48.0,56.00000000000001,0.63
0.15,1.0777392328768498,-5.541790234898631,-1.470440242811781,4,train,24.0,68.0,78.0,50.0,56.00000000000001,0.639
0.25,1.0777392328768498,-5.377968872997818,-1.941482377701592,4,train,24.0,68.0,78.0,50.0,56.00000000000001,0.651
0.35,1.0777392328768498,-5.246845161742264,-2.2635672856040556,4,train,24.0,68.0,78.0,50.0,56.00000000000001,0.649
0.5,1.0777392328768498,-5.020299539415964,-2.5455785218745035,4,train,22.0,68.0,78.0,50.0,56.00000000000001,0.64
0.0,,,,4,test,28.000000000000004,73.0,80.0,51.0,62.0,0.672
0.001,1.0507891689712907,-5.763323476863652,-0.022695163290048257,5,train,24.0,68.0,82.0,52.0,60.0,0.67
0.005,1.0507891689712907,-5.717898333147494,-0.10691415190227424,5,train,24.0,68.0,82.0,52.0,60.0,0.67
0.01,1.0507891689712907,-5.666922093292043,-0.20650148082233788,5,train,24.0,68.0,82.0,52.0,60.0,0.67
0.05,1.0507891689712907,-5.476161348678961,-0.7670496005553119,5,train,26.0,70.0,82.0,52.0,62.0,0.679
0.1,1.0507891689712907,-5.423430950227307,-1.2205247562659693,5,train,28.000000000000004,68.0,80.0,50.0,62.0,0.669
0.15,1.0507891689712907,-5.398603505695935,-1.557930225486507,5,train,26.0,68.0,80.0,50.0,60.0,0.664
