D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-4.2249761370578565,-0.03273810232374237,0,train,22.58064516129032,51.61290322580645,61.29032258064516,32.25806451612903,45.16129032258064,0.5064516129032258
0.005,0.9687836928041448,-4.133288762479468,-0.1581736899538878,0,train,22.58064516129032,51.61290322580645,61.29032258064516,35.483870967741936,45.16129032258064,0.5096774193548387
0.01,0.9687836928041448,-4.0362390163277295,-0.2933221713094964,0,train,22.58064516129032,51.61290322580645,61.29032258064516,35.483870967741936,48.38709677419355,0.5145161290322581
0.05,0.9687836928041448,-3.749760727318165,-0.8675609764102359,0,train,22.58064516129032,54.83870967741935,70.96774193548387,45.16129032258064,48.38709677419355,0.5580645161290323
0.1,0.9687836928041448,-3.6544808163520726,-1.2096439428319545,0,train,22.58064516129032,58.06451612903226,70.96774193548387,41.935483870967744,41.935483870967744,0.5629032258064516
0.15,0.9687836928041448,-3.654598904154928,-1.4017649777877645,0,train,25.806451612903224,54.83870967741935,70.96774193548387,41.935483870967744,41.935483870967744,0.5629032258064516
0.25,0.9687836928041448,-3.693114319050525,-1.6163222424656252,0,train,22.58064516129032,58.06451612903226,67.74193548387096,41.935483870967744,41.935483870967744,0.5548387096774193
0.35,0.9687836928041448,-3.6820353098007006,-1.6928255527522638,0,train,22.58064516129032,54.83870967741935,67.74193548387096,41.935483870967744,45.16129032258064,0.5532258064516129
0.5,0.9687836928041448,-3.5066290752039806,-1.6648155052348277,0,train,25.806451612903224,48.38709677419355,67.74193548387096,38.70967741935484,41.935483870967744,0.5290322580645161
0.0,,,,0,test,28.000000000000004,62.0,64.0,46.0,50.0,0.574
0.001,0.9687836928041448,-4.584095136554497,-0.025574602490974672,1,train,29.03225806451613,51.61290322580645,54.83870967741935,35.483870967741936,45.16129032258064,0.48870967741935484
0.005,0.9687836928041448,-4.524650097585396,-0.11351228027549017,1,train,29.03225806451613,51.61290322580645,54.83870967741935,38.70967741935484,45.16129032258064,0.49193548387096775
0.01,0.9687836928041448,-4.467430341520372,-0.19985156700944604,1,train,29.03225806451613,51.61290322580645,54.83870967741935,35.483870967741936,45.16129032258064,0.49193548387096775
0.05,0.9687836928041448,-4.255343077373513,-0.5724094267870612,1,train,35.483870967741936,51.61290322580645,58.06451612903226,38.70967741935484,45.16129032258064,0.5112903225806451
0.1,0.9687836928041448,-4.108512296199442,-0.8270307610432568,1,train,35.483870967741936,58.06451612903226,61.29032258064516,41.935483870967744,45.16129032258064,0.5419354838709678
0.15,0.9687836928041448,-3.992178780218907,-0.998441307040763,1,train,32.25806451612903,58.06451612903226,61.29032258064516,41.935483870967744,48.38709677419355,0.5516129032258065
0.25,0.9687836928041448,-3.763389985006964,-1.2200775202305048,1,train,29.03225806451613,58.06451612903226,64.51612903225806,45.16129032258064,48.38709677419355,0.5629032258064516
0.35,0.9687836928041448,-3.5392745195838553,-1.3442578448406108,1,train,32.25806451612903,58.06451612903226,67.74193548387096,45.16129032258064,48.38709677419355,0.5693548387096774
0.5,0.9687836928041448,-3.2048188773312387,-1.3840611503657085,1,train,29.03225806451613,58.06451612903226,70.96774193548387,38.70967741935484,45.16129032258064,0.5645161290322581
0.0,,,,1,test,24.0,62.0,68.0,44.0,50.0,0.585
0.001,0.9687836928041448,-2.9640735420094027,-0.02186625833203642,2,train,29.03225806451613,58.06451612903226,64.51612903225806,41.935483870967744,51.61290322580645,0.5629032258064516
0.005,0.9687836928041448,-2.9218451342697374,-0.10011844607735021,2,train,29.03225806451613,58.06451612903226,64.51612903225806,45.16129032258064,51.61290322580645,0.5661290322580645
0.01,0.9687836928041448,-2.878833434475463,-0.1843300267137092,2,train,29.03225806451613,61.29032258064516,64.51612903225806,45.16129032258064,51.61290322580645,0.567741935483871
0.05,0.9687836928041448,-2.7783811777508336,-0.5624134242244871,2,train,32.25806451612903,61.29032258064516,67.74193548387096,48.38709677419355,54.83870967741935,0.5838709677419355
0.1,0.9687836928041448,-2.7232011073762354,-0.792976182484822,2,train,32.25806451612903,61.29032258064516,67.74193548387096,48.38709677419355,54.83870967741935,0.5903225806451613
0.15,0.9687836928041448,-2.680318389628663,-0.9337184307686611,2,train,35.483870967741936,64.51612903225806,67.74193548387096,48.38709677419355,54.83870967741935,0.6016129032258064
0.25,0.9687836928041448,-2.6299490413448527,-1.0982490452983626,2,train,32.25806451612903,64.51612903225806,70.96774193548387,48.38709677419355,54.83870967741935,0.6112903225806452
0.35,0.9687836928041448,-2.595228304154033,-1.1686340930757688,2,train,32.25806451612903,58.06451612903226,74.19354838709677,48.38709677419355,54.83870967741935,0.6096774193548387
0.5,0.9687836928041448,-2.5508549393333317,-1.1733685197869848,2,train,29.03225806451613,58.06451612903226,70.96774193548387,38.70967741935484,51.61290322580645,0.567741935483871
0.0,,,,2,test,24.0,57.99999999999999,62.0,40.0,46.0,0.539
0.001,0.9687836928041448,-3.605166807598676,-0.026181228061204244,3,train,32.25806451612903,54.83870967741935,61.29032258064516,41.935483870967744,48.38709677419355,0.5338709677419354
0.005,0.9687836928041448,-3.550296195610836,-0.11564291813772375,3,train,32.25806451612903,54.83870967741935,61.29032258064516,41.935483870967744,48.38709677419355,0.5338709677419354
0.01,0.9687836928041448,-3.5065510831000797,-0.20147634533922812,3,train,32.25806451612903,54.83870967741935,61.29032258064516,38.70967741935484,48.38709677419355,0.5306451612903226
0.05,0.9687836928041448,-3.424763235752568,-0.5910713696672121,3,train,29.03225806451613,54.83870967741935,67.74193548387096,38.70967741935484,51.61290322580645,0.5612903225806452
0.1,0.9687836928041448,-3.429729796813284,-0.8602244133112696,3,train,29.03225806451613,58.06451612903226,70.96774193548387,41.935483870967744,48.38709677419355,0.5725806451612904
0.15,0.9687836928041448,-3.4637718923069563,-1.037349946063982,3,train,29.03225806451613,58.06451612903226,74.19354838709677,41.935483870967744,48.38709677419355,0.5806451612903226
0.25,0.9687836928041448,-3.504868047262625,-1.263255629250304,3,train,25.806451612903224,58.06451612903226,70.96774193548387,35.483870967741936,41.935483870967744,0.5596774193548387
0.35,0.9687836928041448,-3.4932602668824924,-1.3731327129558388,3,train,25.806451612903224,48.38709677419355,64.51612903225806,35.483870967741936,38.70967741935484,0.5080645161290323
0.5,0.9687836928041448,-3.3779997543555798,-1.4108786440274295,3,train,22.58064516129032,48.38709677419355,64.51612903225806,35.483870967741936,38.70967741935484,0.5096774193548387
0.0,,,,3,test,22.0,60.0,64.0,40.0,48.0,0.557
0.001,0.9687836928041448,-4.774531316888602,-0.03075628107192259,4,train,22.58064516129032,54.83870967741935,61.29032258064516,41.935483870967744,45.16129032258064,0.5338709677419354
0.005,0.9687836928041448,-4.698388847645109,-0.14602365982061863,4,train,22.58064516129032,54.83870967741935,61.29032258064516,41.935483870967744,45.16129032258064,0.532258064516129
0.01,0.9687836928041448,-4.6139496809837865,-0.2728275366484308,4,train,22.58064516129032,54.83870967741935,61.29032258064516,41.935483870967744,45.16129032258064,0.535483870967742
